"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"week3.nlogox"
"stubborn_sweep"
"03/22/2026 11:01:42:953 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","9","0","9"
"[run number]","epsilon","Q","max-ticks","use-stubborn?","stability-window","F","alpha","stubborn-fraction","grid-size","[step]","interaction-rate","number-of-regions","unique-cultures","active-links","event-count","interaction-count"
"78","0.002","10","35000000","true","10","5","0","0.3","5","12","0.031705833333333336","11","11","8","1200000","38047"
"79","0.002","10","35000000","true","10","5","0","0.3","5","9","0.04929555555555556","10","10","16","900000","44366"
"78","0.002","10","35000000","true","10","5","0","0.3","5","13","0.03145","11","11","10","1300000","40885"
"80","0.002","10","35000000","true","10","5","0","0.3","5","4","0.0406075","13","13","15","400000","16243"
"79","0.002","10","35000000","true","10","5","0","0.3","5","10","0.049946","7","7","11","1000000","49946"
"78","0.002","10","35000000","true","10","5","0","0.3","5","14","0.031057857142857144","11","11","10","1400000","43481"
"80","0.002","10","35000000","true","10","5","0","0.3","5","5","0.04065","13","13","13","500000","20325"
"79","0.002","10","35000000","true","10","5","0","0.3","5","11","0.05138090909090909","12","12","20","1100000","56519"
"78","0.002","10","35000000","true","10","5","0","0.3","5","15","0.030932","11","11","9","1500000","46398"
"80","0.002","10","35000000","true","10","5","0","0.3","5","6","0.04034","15","15","15","600000","24204"
"78","0.002","10","35000000","true","10","5","0","0.3","5","16","0.030815625","11","11","9","1600000","49305"
"81","0.002","10","35000000","true","10","5","0","0.3","5","0","0","25","25","17","0","0"
"80","0.002","10","35000000","true","10","5","0","0.3","5","7","0.03999","12","12","13","700000","27993"
"79","0.002","10","35000000","true","10","5","0","0.3","5","12","0.05237583333333334","12","11","19","1200000","62851"
"80","0.002","10","35000000","true","10","5","0","0.3","5","8","0.039595","13","13","11","800000","31676"
"81","0.002","10","35000000","true","10","5","0","0.3","5","1","0.01934","6","6","6","100000","1934"
"79","0.002","10","35000000","true","10","5","0","0.3","5","13","0.05369923076923077","15","14","24","1300000","69809"
"81","0.002","10","35000000","true","10","5","0","0.3","5","2","0.01359","5","5","3","200000","2718"
"80","0.002","10","35000000","true","10","5","0","0.3","5","9","0.039613333333333334","15","14","16","900000","35652"
"79","0.002","10","35000000","true","10","5","0","0.3","5","14","0.05393428571428571","16","16","26","1400000","75508"
"81","0.002","10","35000000","true","10","5","0","0.3","5","3","0.011536666666666667","4","4","2","300000","3461"
"80","0.002","10","35000000","true","10","5","0","0.3","5","10","0.039678","17","17","19","1000000","39678"
"79","0.002","10","35000000","true","10","5","0","0.3","5","15","0.05472266666666667","11","11","20","1500000","82084"
"81","0.002","10","35000000","true","10","5","0","0.3","5","4","0.0106525","4","4","2","400000","4261"
"80","0.002","10","35000000","true","10","5","0","0.3","5","11","0.03958181818181818","12","12","13","1100000","43540"
"81","0.002","10","35000000","true","10","5","0","0.3","5","5","0.010038","5","5","3","500000","5019"
"80","0.002","10","35000000","true","10","5","0","0.3","5","12","0.03927833333333333","13","13","14","1200000","47134"
"82","0.002","10","35000000","true","10","5","0","0.3","5","0","0","25","25","12","0","0"
"79","0.002","10","35000000","true","10","5","0","0.3","5","16","0.05596375","13","13","23","1600000","89542"
"82","0.002","10","35000000","true","10","5","0","0.3","5","1","0.00129","10","10","2","100000","129"
"81","0.002","10","35000000","true","10","5","0","0.3","5","6","0.009505","5","5","3","600000","5703"
"79","0.002","10","35000000","true","10","5","0","0.3","5","17","0.05617941176470588","9","9","13","1700000","95505"
"82","0.002","10","35000000","true","10","5","0","0.3","5","2","6.45E-4","10","10","2","200000","129"
"81","0.002","10","35000000","true","10","5","0","0.3","5","7","0.009192857142857143","4","4","2","700000","6435"
"82","0.002","10","35000000","true","10","5","0","0.3","5","3","4.3E-4","10","10","2","300000","129"
"79","0.002","10","35000000","true","10","5","0","0.3","5","18","0.05660055555555556","13","11","23","1800000","101881"
"81","0.002","10","35000000","true","10","5","0","0.3","5","8","0.00887375","4","4","2","800000","7099"
"82","0.002","10","35000000","true","10","5","0","0.3","5","4","3.225E-4","10","10","2","400000","129"
"79","0.002","10","35000000","true","10","5","0","0.3","5","19","0.056411052631578945","10","10","13","1900000","107181"
"83","0.002","10","35000000","true","10","5","0","0.3","5","0","0","25","25","15","0","0"
"81","0.002","10","35000000","true","10","5","0","0.3","5","9","0.008561111111111111","7","6","9","900000","7705"
"82","0.002","10","35000000","true","10","5","0","0.3","5","5","2.58E-4","10","10","2","500000","129"
"82","0.002","10","35000000","true","10","5","0","0.3","5","6","2.15E-4","10","10","2","600000","129"
"83","0.002","10","35000000","true","10","5","0","0.3","5","1","0.02899","12","11","13","100000","2899"
"81","0.002","10","35000000","true","10","5","0","0.3","5","10","0.008427","4","4","2","1000000","8427"
"82","0.002","10","35000000","true","10","5","0","0.3","5","7","1.8428571428571428E-4","10","10","2","700000","129"
"83","0.002","10","35000000","true","10","5","0","0.3","5","2","0.02663","6","6","5","200000","5326"
"81","0.002","10","35000000","true","10","5","0","0.3","5","11","0.008344545454545455","5","5","3","1100000","9179"
"82","0.002","10","35000000","true","10","5","0","0.3","5","8","1.6125E-4","10","10","2","800000","129"
"83","0.002","10","35000000","true","10","5","0","0.3","5","3","0.02584","7","7","7","300000","7752"
"81","0.002","10","35000000","true","10","5","0","0.3","5","12","0.00835","5","5","3","1200000","10020"
"82","0.002","10","35000000","true","10","5","0","0.3","5","9","1.4333333333333334E-4","10","10","2","900000","129"
"81","0.002","10","35000000","true","10","5","0","0.3","5","13","0.008523846153846154","4","4","2","1300000","11081"
"83","0.002","10","35000000","true","10","5","0","0.3","5","4","0.02287","5","5","2","400000","9148"
"82","0.002","10","35000000","true","10","5","0","0.3","5","10","1.29E-4","10","10","2","1000000","129"
"84","0.002","10","35000000","true","10","5","0","0.3","5","0","0","25","25","13","0","0"
"84","0.002","10","35000000","true","10","5","0","0.3","5","1","6.5E-4","13","13","1","100000","65"
"81","0.002","10","35000000","true","10","5","0","0.3","5","14","0.008412142857142858","4","4","2","1400000","11777"
"85","0.002","10","35000000","true","10","5","0","0.3","5","0","0","25","25","13","0","0"
"83","0.002","10","35000000","true","10","5","0","0.3","5","5","0.023446","7","7","7","500000","11723"
"84","0.002","10","35000000","true","10","5","0","0.3","5","2","3.25E-4","13","13","1","200000","65"
"85","0.002","10","35000000","true","10","5","0","0.3","5","1","0.00341","7","7","0","100000","341"
"83","0.002","10","35000000","true","10","5","0","0.3","5","6","0.022971666666666668","6","6","3","600000","13783"
"84","0.002","10","35000000","true","10","5","0","0.3","5","3","2.1666666666666666E-4","13","13","1","300000","65"
"85","0.002","10","35000000","true","10","5","0","0.3","5","2","0.001705","7","7","0","200000","341"
"84","0.002","10","35000000","true","10","5","0","0.3","5","4","1.625E-4","13","13","1","400000","65"
"83","0.002","10","35000000","true","10","5","0","0.3","5","7","0.023124285714285715","9","8","12","700000","16187"
"85","0.002","10","35000000","true","10","5","0","0.3","5","3","0.0011366666666666667","7","7","0","300000","341"
"84","0.002","10","35000000","true","10","5","0","0.3","5","5","1.3E-4","13","13","1","500000","65"
"83","0.002","10","35000000","true","10","5","0","0.3","5","8","0.0239025","7","6","8","800000","19122"
"85","0.002","10","35000000","true","10","5","0","0.3","5","4","8.525E-4","7","7","0","400000","341"
"84","0.002","10","35000000","true","10","5","0","0.3","5","6","1.0833333333333333E-4","13","13","1","600000","65"
"85","0.002","10","35000000","true","10","5","0","0.3","5","5","6.82E-4","7","7","0","500000","341"
"84","0.002","10","35000000","true","10","5","0","0.3","5","7","9.285714285714286E-5","13","13","1","700000","65"
"83","0.002","10","35000000","true","10","5","0","0.3","5","9","0.024123333333333333","6","6","6","900000","21711"
"85","0.002","10","35000000","true","10","5","0","0.3","5","6","5.683333333333333E-4","7","7","0","600000","341"
"84","0.002","10","35000000","true","10","5","0","0.3","5","8","8.125E-5","13","13","1","800000","65"
"83","0.002","10","35000000","true","10","5","0","0.3","5","10","0.0232","6","6","3","1000000","23200"
"84","0.002","10","35000000","true","10","5","0","0.3","5","9","7.222222222222222E-5","13","13","1","900000","65"
"85","0.002","10","35000000","true","10","5","0","0.3","5","7","4.8714285714285716E-4","7","7","0","700000","341"
"83","0.002","10","35000000","true","10","5","0","0.3","5","11","0.02341909090909091","10","10","16","1100000","25761"
"84","0.002","10","35000000","true","10","5","0","0.3","5","10","6.5E-5","13","13","1","1000000","65"
"86","0.002","10","35000000","true","10","5","0","0.3","5","0","0","25","25","12","0","0"
"85","0.002","10","35000000","true","10","5","0","0.3","5","8","4.2625E-4","7","7","0","800000","341"
"86","0.002","10","35000000","true","10","5","0","0.3","5","1","0.04053","11","11","11","100000","4053"
"83","0.002","10","35000000","true","10","5","0","0.3","5","12","0.0240475","5","5","2","1200000","28857"
"85","0.002","10","35000000","true","10","5","0","0.3","5","9","3.788888888888889E-4","7","7","0","900000","341"
"85","0.002","10","35000000","true","10","5","0","0.3","5","10","3.41E-4","7","7","0","1000000","341"
"83","0.002","10","35000000","true","10","5","0","0.3","5","13","0.02413076923076923","7","7","11","1300000","31370"
"86","0.002","10","35000000","true","10","5","0","0.3","5","2","0.041385","10","10","11","200000","8277"
"85","0.002","10","35000000","true","10","5","0","0.3","5","11","3.1E-4","7","7","0","1100000","341"
"86","0.002","10","35000000","true","10","5","0","0.3","5","3","0.0405","11","11","12","300000","12150"
"83","0.002","10","35000000","true","10","5","0","0.3","5","14","0.024394285714285716","6","6","6","1400000","34152"
"85","0.002","10","35000000","true","10","5","0","0.3","5","12","2.8416666666666667E-4","7","7","0","1200000","341"
"87","0.002","10","35000000","true","10","5","0","0.3","5","0","0","25","25","22","0","0"
"86","0.002","10","35000000","true","10","5","0","0.3","5","4","0.0410625","10","10","13","400000","16425"
"83","0.002","10","35000000","true","10","5","0","0.3","5","15","0.024227333333333333","6","6","5","1500000","36341"
"88","0.002","10","35000000","true","10","5","0","0.3","5","0","0","25","25","17","0","0"
"87","0.002","10","35000000","true","10","5","0","0.3","5","1","0.05297","16","16","21","100000","5297"
"86","0.002","10","35000000","true","10","5","0","0.3","5","5","0.041872","8","8","6","500000","20936"
"87","0.002","10","35000000","true","10","5","0","0.3","5","2","0.0519","14","13","16","200000","10380"
"88","0.002","10","35000000","true","10","5","0","0.3","5","1","0.05367","15","15","22","100000","5367"
"86","0.002","10","35000000","true","10","5","0","0.3","5","6","0.04114333333333333","10","10","11","600000","24686"
"87","0.002","10","35000000","true","10","5","0","0.3","5","3","0.05280666666666667","15","14","20","300000","15842"
"88","0.002","10","35000000","true","10","5","0","0.3","5","2","0.058565","14","13","18","200000","11713"
"86","0.002","10","35000000","true","10","5","0","0.3","5","7","0.0403","13","12","16","700000","28210"
"87","0.002","10","35000000","true","10","5","0","0.3","5","4","0.0531825","13","13","19","400000","21273"
"88","0.002","10","35000000","true","10","5","0","0.3","5","3","0.055213333333333336","12","12","15","300000","16564"
"86","0.002","10","35000000","true","10","5","0","0.3","5","8","0.04016875","12","12","13","800000","32135"
"87","0.002","10","35000000","true","10","5","0","0.3","5","5","0.053018","18","18","25","500000","26509"
"88","0.002","10","35000000","true","10","5","0","0.3","5","4","0.0544075","11","10","17","400000","21763"
"86","0.002","10","35000000","true","10","5","0","0.3","5","9","0.03982","12","12","12","900000","35838"
"87","0.002","10","35000000","true","10","5","0","0.3","5","6","0.052835","15","15","21","600000","31701"
"88","0.002","10","35000000","true","10","5","0","0.3","5","5","0.05501","12","12","15","500000","27505"
"86","0.002","10","35000000","true","10","5","0","0.3","5","10","0.039779","8","8","6","1000000","39779"
"87","0.002","10","35000000","true","10","5","0","0.3","5","7","0.05281142857142857","16","16","21","700000","36968"
"86","0.002","10","35000000","true","10","5","0","0.3","5","11","0.03960363636363636","10","10","9","1100000","43564"
"88","0.002","10","35000000","true","10","5","0","0.3","5","6","0.05553166666666667","13","12","18","600000","33319"
"87","0.002","10","35000000","true","10","5","0","0.3","5","8","0.05242625","14","14","18","800000","41941"
"86","0.002","10","35000000","true","10","5","0","0.3","5","12","0.039760833333333336","10","10","10","1200000","47713"
"89","0.002","10","35000000","true","10","5","0","0.3","5","0","0","25","25","18","0","0"
"88","0.002","10","35000000","true","10","5","0","0.3","5","7","0.055984285714285716","13","13","14","700000","39189"
"87","0.002","10","35000000","true","10","5","0","0.3","5","9","0.05209222222222222","15","15","21","900000","46883"
"89","0.002","10","35000000","true","10","5","0","0.3","5","1","0.01133","18","18","7","100000","1133"
"88","0.002","10","35000000","true","10","5","0","0.3","5","8","0.05686","12","12","16","800000","45488"
"89","0.002","10","35000000","true","10","5","0","0.3","5","2","0.005725","17","17","5","200000","1145"
"87","0.002","10","35000000","true","10","5","0","0.3","5","10","0.052475","14","14","19","1000000","52475"
"89","0.002","10","35000000","true","10","5","0","0.3","5","3","0.0038166666666666666","17","17","5","300000","1145"
"88","0.002","10","35000000","true","10","5","0","0.3","5","9","0.05679666666666667","12","11","17","900000","51117"
"87","0.002","10","35000000","true","10","5","0","0.3","5","11","0.05234272727272727","15","15","21","1100000","57577"
"89","0.002","10","35000000","true","10","5","0","0.3","5","4","0.0028625","17","17","5","400000","1145"
"89","0.002","10","35000000","true","10","5","0","0.3","5","5","0.00229","17","17","5","500000","1145"
